env,room,query_id,model,edt_s,c50_db,t60_pct
haa,class_room,mic594,simplevit,0.2,4.64438,4.69074
haa,class_room,mic596,simplevit,0.0663946,0.450175,1.70807
haa,class_room,mic597,simplevit,0.112653,2.44458,6.16235
haa,class_room,mic598,simplevit,0.0552381,2.16065,4.05831
haa,class_room,mic600,simplevit,0.14068,3.44271,0.322153
haa,class_room,mic601,simplevit,0.166531,3.33708,3.78593
haa,class_room,mic602,simplevit,0.0198639,0.565813,0.694314
haa,class_room,mic604,simplevit,0.0631293,0.300864,4.15704
haa,class_room,mic605,simplevit,0.0234014,0.0488809,5.88235
haa,class_room,mic606,simplevit,0.102585,1.61919,1.8656
haa,class_room,mic608,simplevit,0.116463,0.770643,7.56383
haa,class_room,mic609,simplevit,0.0179592,0.0562272,4.28516
haa,class_room,mic610,simplevit,0.00734694,0.111923,3.52072
haa,class_room,mic612,simplevit,0.0340136,0.267614,6.09827
haa,class_room,mic613,simplevit,0.035102,0.00704393,2.77512
haa,class_room,mic614,simplevit,0.0198639,0.598862,4.34447
haa,class_room,mic616,simplevit,0.00435374,0.235163,6.46665
haa,class_room,mic617,simplevit,0.0146939,0.139056,11.1111
haa,class_room,mic618,simplevit,0.0114286,0.391482,6.48722
haa,class_room,mic620,simplevit,0.0731973,1.28633,8.11324
haa,class_room,mic621,simplevit,0.0234014,0.523949,5.03037
haa,class_room,mic622,simplevit,0.0536054,0.911714,8.96633
haa,class_room,mic624,simplevit,0.0321088,0.621435,2.8442
haa,class_room,mic625,simplevit,0.0345578,0.674916,4.57352
haa,class_room,mic626,simplevit,0.0318367,0.911496,6.41126
haa,class_room,mic628,simplevit,0.0503401,1.34205,1.85931
haa,dampened_room,mic2,simplevit,0.0133333,0.829132,
haa,dampened_room,mic3,simplevit,0.000272109,0.465715,
haa,dampened_room,mic4,simplevit,0.00707483,1.50536,
haa,dampened_room,mic6,simplevit,0.0318367,4.63301,
haa,dampened_room,mic7,simplevit,0.0239456,4.30168,
haa,dampened_room,mic8,simplevit,0.00435374,1.50976,
haa,dampened_room,mic10,simplevit,0.0130612,0.663817,
haa,dampened_room,mic11,simplevit,0.000816327,0.0073123,
haa,dampened_room,mic12,simplevit,0.0269388,1.87131,
haa,dampened_room,mic14,simplevit,0.0117007,5.16901,
haa,dampened_room,mic15,simplevit,0.00952381,2.70604,
haa,dampened_room,mic16,simplevit,0.0296599,0.629292,
haa,dampened_room,mic18,simplevit,0.0470748,9.9169,
haa,dampened_room,mic19,simplevit,0.0321088,8.49718,
haa,dampened_room,mic20,simplevit,0.0108844,1.35742,
haa,dampened_room,mic22,simplevit,0.00707483,2.91284,
haa,dampened_room,mic24,simplevit,0.0489796,1.65273,
haa,dampened_room,mic25,simplevit,0.0329252,0.930412,
haa,dampened_room,mic26,simplevit,0,0.354204,
haa,dampened_room,mic28,simplevit,0.0190476,1.42603,
haa,dampened_room,mic29,simplevit,0.0331973,0.848012,
haa,dampened_room,mic30,simplevit,0.0712925,4.6399,
haa,dampened_room,mic32,simplevit,0.0612245,1.16743,
haa,dampened_room,mic33,simplevit,0.0704762,4.24564,
haa,dampened_room,mic34,simplevit,0.101224,3.72925,
haa,dampened_room,mic36,simplevit,0.044898,4.93317,
haa,dampened_room,mic37,simplevit,0.115102,6.70108,
haa,dampened_room,mic38,simplevit,0.0813605,5.75076,
haa,dampened_room,mic40,simplevit,0.00897959,1.00011,
haa,dampened_room,mic41,simplevit,0.0277551,2.6819,
haa,dampened_room,mic42,simplevit,0.158912,9.72049,
haa,dampened_room,mic44,simplevit,0.0372789,0.432945,
haa,dampened_room,mic45,simplevit,0.0631293,2.10911,
haa,dampened_room,mic48,simplevit,0.157823,4.78049,
haa,dampened_room,mic49,simplevit,0.170884,10.8075,
haa,dampened_room,mic50,simplevit,0.108299,6.89973,
haa,dampened_room,mic52,simplevit,0.0144218,0.171216,
haa,dampened_room,mic53,simplevit,0.00326531,0.829996,
haa,dampened_room,mic54,simplevit,0.0133333,1.65539,
haa,dampened_room,mic56,simplevit,0.0201361,1.91459,
haa,dampened_room,mic57,simplevit,0.0639456,0.274696,
haa,dampened_room,mic58,simplevit,0.0571429,0.153557,
haa,dampened_room,mic60,simplevit,0.029932,1.73426,
haa,dampened_room,mic61,simplevit,0.075102,2.76445,
haa,dampened_room,mic62,simplevit,0.077551,5.59016,
haa,dampened_room,mic64,simplevit,0.102041,4.6766,
haa,dampened_room,mic65,simplevit,0.08,3.02659,
haa,dampened_room,mic66,simplevit,0.0397279,0.835925,
haa,dampened_room,mic68,simplevit,0.0906122,1.75946,
haa,dampened_room,mic70,simplevit,0.054966,1.72373,
haa,dampened_room,mic71,simplevit,0.0457143,1.35616,
haa,dampened_room,mic72,simplevit,0.035102,0.885868,
haa,dampened_room,mic74,simplevit,0.00870748,0.267913,
haa,dampened_room,mic75,simplevit,0.0062585,0.0640368,
haa,dampened_room,mic76,simplevit,0.0873469,2.66356,
haa,dampened_room,mic78,simplevit,0.0342857,1.32368,
haa,dampened_room,mic79,simplevit,0.0402721,1.68856,
haa,dampened_room,mic80,simplevit,0.0946939,4.98704,
haa,dampened_room,mic82,simplevit,0.0263946,1.1678,
haa,dampened_room,mic83,simplevit,0.0106122,0.191261,
haa,dampened_room,mic84,simplevit,0.0182313,5.662,
haa,dampened_room,mic86,simplevit,0.00653061,0.575404,
haa,dampened_room,mic87,simplevit,0.010068,1.0893,
haa,dampened_room,mic88,simplevit,0.0302041,2.34433,
haa,dampened_room,mic90,simplevit,0.00462585,0.802381,
haa,dampened_room,mic91,simplevit,0.0133333,3.20854,
haa,dampened_room,mic92,simplevit,0.000816327,1.4379,
haa,dampened_room,mic94,simplevit,0.012517,2.48717,
haa,dampened_room,mic95,simplevit,0.0266667,4.95865,
haa,dampened_room,mic96,simplevit,0.0429932,0.71622,
haa,dampened_room,mic98,simplevit,0.0568707,6.57206,
haa,dampened_room,mic99,simplevit,0.0321088,4.6315,
haa,dampened_room,mic100,simplevit,0.0201361,3.77688,
haa,dampened_room,mic102,simplevit,0.025034,6.16364,
haa,dampened_room,mic103,simplevit,0.0288435,6.43244,
haa,dampened_room,mic106,simplevit,0.0133333,6.39662,
haa,dampened_room,mic107,simplevit,0.0231293,7.09555,
haa,dampened_room,mic108,simplevit,0.0372789,1.23661,
haa,dampened_room,mic110,simplevit,0.0497959,5.33994,
haa,dampened_room,mic111,simplevit,0.0062585,0.885549,
haa,dampened_room,mic112,simplevit,0.0634014,1.79718,
haa,dampened_room,mic114,simplevit,0.00380952,1.91657,
haa,dampened_room,mic116,simplevit,0.00979592,1.54756,
haa,dampened_room,mic117,simplevit,0.0130612,3.07802,
haa,dampened_room,mic118,simplevit,0.00272109,1.83007,
haa,dampened_room,mic120,simplevit,0.0146939,0.287017,
haa,dampened_room,mic121,simplevit,0.00544218,1.08725,
haa,dampened_room,mic122,simplevit,0.0062585,1.13957,
haa,dampened_room,mic124,simplevit,0.0334694,2.82349,
haa,dampened_room,mic125,simplevit,0.00816327,1.2991,
haa,dampened_room,mic126,simplevit,0.0122449,0.889068,
haa,dampened_room,mic128,simplevit,0.00870748,1.23844,
haa,dampened_room,mic129,simplevit,0.0244898,0.733383,
haa,dampened_room,mic130,simplevit,0.00952381,0.913806,
haa,dampened_room,mic132,simplevit,0.00843537,3.42524,
haa,dampened_room,mic133,simplevit,0.010068,2.54265,
haa,dampened_room,mic134,simplevit,0.00380952,2.23749,
haa,dampened_room,mic136,simplevit,0.0253061,3.81685,
haa,dampened_room,mic137,simplevit,0.0198639,2.14771,
haa,dampened_room,mic140,simplevit,0.00408163,1.00797,
haa,dampened_room,mic141,simplevit,0.0195918,2.8986,
haa,dampened_room,mic142,simplevit,0.00653061,2.46658,
haa,dampened_room,mic144,simplevit,0.0544218,3.83355,
haa,dampened_room,mic145,simplevit,0.029932,2.19247,
haa,dampened_room,mic146,simplevit,0.0340136,3.09987,
haa,dampened_room,mic148,simplevit,0.0587755,0.73627,
haa,dampened_room,mic149,simplevit,0.0133333,4.47274,
haa,dampened_room,mic150,simplevit,0.0631293,6.70971,
haa,dampened_room,mic152,simplevit,0.090068,4.57745,
haa,dampened_room,mic153,simplevit,0.00598639,3.7696,
haa,dampened_room,mic154,simplevit,0.0628571,5.48508,
haa,dampened_room,mic156,simplevit,0.0144218,2.12852,
haa,dampened_room,mic157,simplevit,0.0413605,4.68228,
haa,dampened_room,mic158,simplevit,0.0979592,7.33477,
haa,dampened_room,mic160,simplevit,0.00843537,3.48911,
haa,dampened_room,mic162,simplevit,0.0204082,4.74352,
haa,dampened_room,mic163,simplevit,0.0348299,6.27921,
haa,dampened_room,mic164,simplevit,0.0410884,1.8732,
haa,dampened_room,mic166,simplevit,0.00979592,0.102229,
haa,dampened_room,mic167,simplevit,0.00435374,0.520692,
haa,dampened_room,mic168,simplevit,0.0155102,2.6587,
haa,dampened_room,mic170,simplevit,0.0672109,8.19599,
haa,dampened_room,mic171,simplevit,0.141497,12.4745,
haa,dampened_room,mic172,simplevit,0.0179592,2.60867,
haa,dampened_room,mic174,simplevit,0.0163265,5.21595,
haa,dampened_room,mic175,simplevit,0.0133333,5.17972,
haa,dampened_room,mic176,simplevit,0.0204082,1.50669,
haa,dampened_room,mic178,simplevit,0.0261224,3.76459,
haa,dampened_room,mic179,simplevit,0.0261224,4.52052,
haa,dampened_room,mic180,simplevit,0.0914286,8.4781,
haa,dampened_room,mic182,simplevit,0.0742857,2.74517,
haa,dampened_room,mic183,simplevit,0.052517,0.435177,
haa,dampened_room,mic186,simplevit,0.0152381,1.56726,
haa,dampened_room,mic187,simplevit,0.00789116,0.385807,
haa,dampened_room,mic188,simplevit,0.0636735,2.78605,
haa,dampened_room,mic190,simplevit,0.0220408,3.94589,
haa,dampened_room,mic191,simplevit,0.0092517,0.645664,
haa,dampened_room,mic192,simplevit,0.0291156,0.133693,
haa,dampened_room,mic194,simplevit,0.0680272,2.722,
haa,dampened_room,mic195,simplevit,0.00163265,0.363324,
haa,dampened_room,mic196,simplevit,0.0280272,4.30586,
haa,dampened_room,mic198,simplevit,0.0571429,7.35841,
haa,dampened_room,mic199,simplevit,0.121361,9.3107,
haa,dampened_room,mic200,simplevit,0.000816327,1.20197,
haa,dampened_room,mic202,simplevit,0.0108844,3.49777,
haa,dampened_room,mic203,simplevit,0.00707483,2.60506,
haa,dampened_room,mic204,simplevit,0.0285714,3.49523,
haa,dampened_room,mic206,simplevit,0.0745578,4.86289,
haa,dampened_room,mic208,simplevit,0.014966,3.38084,
haa,dampened_room,mic209,simplevit,0.0478912,5.88345,
haa,dampened_room,mic210,simplevit,0.127619,11.6341,
haa,dampened_room,mic212,simplevit,0.010068,2.98687,
haa,dampened_room,mic213,simplevit,0.00734694,5.87961,
haa,dampened_room,mic214,simplevit,0.0421769,6.43989,
haa,dampened_room,mic216,simplevit,0.0878912,2.20054,
haa,dampened_room,mic217,simplevit,0.00680272,0.189592,
haa,dampened_room,mic218,simplevit,0.0819048,3.07175,
haa,dampened_room,mic220,simplevit,0.0429932,0.360144,
haa,dampened_room,mic221,simplevit,0.0680272,5.97713,
haa,dampened_room,mic222,simplevit,0.0179592,0.180252,
haa,dampened_room,mic224,simplevit,0.0136054,1.05469,
haa,dampened_room,mic225,simplevit,0.0307483,0.163643,
haa,dampened_room,mic226,simplevit,0.00761905,1.74639,
haa,dampened_room,mic228,simplevit,0.0204082,1.15813,
haa,dampened_room,mic229,simplevit,0.0590476,2.92061,
haa,dampened_room,mic232,simplevit,0.00380952,0.329751,
haa,dampened_room,mic233,simplevit,0.0454422,0.319239,
haa,dampened_room,mic234,simplevit,0.0378231,4.10957,
haa,dampened_room,mic236,simplevit,0.0914286,4.9119,
haa,dampened_room,mic237,simplevit,0.0946939,3.52931,
haa,dampened_room,mic238,simplevit,0.158367,7.11086,
haa,dampened_room,mic240,simplevit,0.0280272,0.121475,
haa,dampened_room,mic241,simplevit,0.00217687,0.52202,
haa,dampened_room,mic242,simplevit,0.00190476,0.753964,
haa,dampened_room,mic244,simplevit,0.0756463,3.77002,
haa,dampened_room,mic245,simplevit,0.0604082,2.71873,
haa,dampened_room,mic246,simplevit,0.042449,0.00987887,
haa,dampened_room,mic248,simplevit,0.0209524,0.492994,
haa,dampened_room,mic249,simplevit,0.0304762,2.84217,
haa,dampened_room,mic250,simplevit,0.0587755,3.57282,
haa,dampened_room,mic252,simplevit,0.0604082,1.78351,
haa,dampened_room,mic254,simplevit,0.0029932,0.0819814,
haa,dampened_room,mic255,simplevit,0.00435374,0.129883,
haa,dampened_room,mic256,simplevit,0.0884354,2.30133,
haa,dampened_room,mic258,simplevit,0.0130612,0.149121,
haa,dampened_room,mic259,simplevit,0.0157823,0.377618,
haa,dampened_room,mic260,simplevit,0.0168707,0.553161,
haa,dampened_room,mic262,simplevit,0.0329252,3.08936,
haa,dampened_room,mic263,simplevit,0.0138776,2.34389,
haa,dampened_room,mic264,simplevit,0.295238,3.85538,
haa,dampened_room,mic266,simplevit,0.0141497,0.0743413,
haa,dampened_room,mic267,simplevit,0.0144218,0.0144064,
haa,dampened_room,mic268,simplevit,0.0702041,2.0727,
haa,dampened_room,mic270,simplevit,0.0282993,3.63409,
haa,dampened_room,mic271,simplevit,0.0380952,1.7966,
haa,dampened_room,mic272,simplevit,0.0530612,1.08659,
haa,dampened_room,mic274,simplevit,0.00108844,0.430608,
haa,dampened_room,mic275,simplevit,0.00435374,0.447986,
haa,hallway,mic0,simplevit,0.0560544,0.190813,0.914634
haa,hallway,mic2,simplevit,0.0519728,0.209324,0.780162
haa,hallway,mic3,simplevit,0.0459864,0.3906,0.924265
haa,hallway,mic4,simplevit,0.0892517,0.271342,1.98785
haa,hallway,mic6,simplevit,0.0816327,1.92615,4.25504
haa,hallway,mic8,simplevit,0.0555102,0.166516,0.453965
haa,hallway,mic9,simplevit,0.037551,0.575676,0.669254
haa,hallway,mic10,simplevit,0.092517,0.186064,3.4699
haa,hallway,mic12,simplevit,0.084898,1.05753,2.20567
haa,hallway,mic13,simplevit,0.0609524,0.0224858,1.89148
haa,hallway,mic14,simplevit,0.103946,0.56834,4.40815
haa,hallway,mic16,simplevit,0.0312925,0.20621,4.04294
haa,hallway,mic17,simplevit,0.00462585,0.163223,0.495595
haa,hallway,mic18,simplevit,0.0889796,0.873939,1.45761
haa,hallway,mic20,simplevit,0.0302041,0.478943,1.19229
haa,hallway,mic21,simplevit,0.00952381,0.383443,0.833333
haa,hallway,mic22,simplevit,0.0378231,0.965555,1.46525
haa,hallway,mic24,simplevit,0.0993197,1.36803,2.02607
haa,hallway,mic25,simplevit,0.0639456,0.136385,0.243178
haa,hallway,mic26,simplevit,0.108844,0.0960559,2.05841
haa,hallway,mic28,simplevit,0.0737415,0.692275,2.21239
haa,hallway,mic29,simplevit,0.0506122,0.471228,1.05263
haa,hallway,mic30,simplevit,0.100952,1.18168,3.34418
haa,hallway,mic32,simplevit,0.057415,0.424966,2.628
haa,hallway,mic33,simplevit,0.0427211,0.502401,3.09221
haa,hallway,mic34,simplevit,0.0106122,0.473347,1.37572
haa,hallway,mic36,simplevit,0.101224,1.26771,3.04092
haa,hallway,mic37,simplevit,0.0517007,0.0582621,0.693878
haa,hallway,mic38,simplevit,0.0859864,0.302485,0.290055
haa,hallway,mic40,simplevit,0.0465306,0.0448386,0.299035
haa,hallway,mic41,simplevit,0.0565986,0.178402,2.22405
haa,hallway,mic42,simplevit,0.0391837,0.204311,0.802568
haa,hallway,mic44,simplevit,0.0707483,0.0830869,1.19276
haa,hallway,mic45,simplevit,0.0345578,0.473391,4.13919
haa,hallway,mic46,simplevit,0.0345578,0.385057,1.2727
haa,hallway,mic48,simplevit,0.0631293,1.13669,5.76102
haa,hallway,mic49,simplevit,0.0661224,0.241527,1.83562
haa,hallway,mic50,simplevit,0.0976871,0.151815,2.42215
haa,hallway,mic52,simplevit,0.0737415,0.181778,0.746674
haa,hallway,mic53,simplevit,0.0185034,0.229304,2.35937
haa,hallway,mic54,simplevit,0.125714,1.73622,5.31008
haa,hallway,mic56,simplevit,0.0364626,0.42631,0.0553097
haa,hallway,mic57,simplevit,0.00108844,0.149917,2.12145
haa,hallway,mic60,simplevit,0.102857,0.77823,4.91168
haa,hallway,mic61,simplevit,0.0715646,0.161608,0.148991
haa,hallway,mic62,simplevit,0.00653061,0.585579,2.37703
haa,hallway,mic64,simplevit,0.0680272,0.287565,3.22052
haa,hallway,mic65,simplevit,0.00761905,0.137238,2.32366
haa,hallway,mic66,simplevit,0.150204,1.67861,4.69764
haa,hallway,mic68,simplevit,0.0634014,0.0268861,0.228495
haa,hallway,mic69,simplevit,0.0315646,0.439215,2.99905
haa,hallway,mic70,simplevit,0.0111565,0.680186,0.869914
haa,hallway,mic72,simplevit,0.0106122,0.293442,1.21007
haa,hallway,mic73,simplevit,0.0873469,0.0183501,2.09829
haa,hallway,mic74,simplevit,0.0546939,0.266485,0.523912
haa,hallway,mic76,simplevit,0.0193197,0.153474,0.782752
haa,hallway,mic77,simplevit,0.0653061,0.390123,2.91262
haa,hallway,mic78,simplevit,0.0435374,0.678129,2.12455
haa,hallway,mic80,simplevit,0.0653061,0.263302,3.60275
haa,hallway,mic81,simplevit,0.017415,0.240705,0.311991
haa,hallway,mic82,simplevit,0.0337415,0.0501764,0.899779
haa,hallway,mic84,simplevit,0.0536054,1.05972,2.89835
haa,hallway,mic85,simplevit,0.0802721,0.533997,1.31241
haa,hallway,mic86,simplevit,0.00544218,0.515859,1.54702
haa,hallway,mic88,simplevit,0.103946,0.523664,2.59414
haa,hallway,mic89,simplevit,0.0941497,0.881703,0.859951
haa,hallway,mic90,simplevit,0.08,1.11251,4.21318
haa,hallway,mic92,simplevit,0.0685714,3.4906e-05,2.75853
haa,hallway,mic93,simplevit,0.0492517,0.0151651,2.40333
haa,hallway,mic94,simplevit,0.0565986,0.521063,0.685777
haa,hallway,mic96,simplevit,0.04,0.23121,0.781577
haa,hallway,mic97,simplevit,0.00870748,0.0577488,1.74475
haa,hallway,mic98,simplevit,0.153197,0.0762337,0.412655
haa,hallway,mic100,simplevit,0.0266667,0.879864,0.0831025
haa,hallway,mic102,simplevit,0.0941497,0.818994,4.38004
haa,hallway,mic103,simplevit,0.0555102,0.245793,1.4003
haa,hallway,mic104,simplevit,0.0985034,1.11787,1.94148
haa,hallway,mic106,simplevit,0.0691156,0.78188,0.923035
haa,hallway,mic107,simplevit,0.0427211,0.391993,0.0819224
haa,hallway,mic108,simplevit,0.0511565,0.737703,0.962477
haa,hallway,mic110,simplevit,0.0029932,0.373169,2.54088
haa,hallway,mic111,simplevit,0.0253061,0.214152,3.1478
haa,hallway,mic112,simplevit,0.0285714,0.578193,2.23195
haa,hallway,mic114,simplevit,0.115646,1.09754,6.03931
haa,hallway,mic115,simplevit,0.0182313,0.369417,5.02283
haa,hallway,mic116,simplevit,0.0176871,0.144143,1.27354
haa,hallway,mic118,simplevit,0.0770068,0.887513,0.574398
haa,hallway,mic119,simplevit,0.0108844,0.664303,1.12019
haa,hallway,mic120,simplevit,0.0383673,0.652189,0.864635
haa,hallway,mic122,simplevit,0.0168707,0.554125,1.83975
haa,hallway,mic123,simplevit,0.0402721,0.16629,3.09859
haa,hallway,mic124,simplevit,0.0895238,0.821876,4.24925
haa,hallway,mic126,simplevit,0.0329252,0.186767,2.79627
haa,hallway,mic127,simplevit,0.0609524,0.598998,2.07699
haa,hallway,mic128,simplevit,0.0372789,0.0419586,0.0267809
haa,hallway,mic130,simplevit,0.0340136,0.411984,3.06177
haa,hallway,mic131,simplevit,0.0481633,0.343817,3.70564
haa,hallway,mic132,simplevit,0.0280272,0.033816,2.72967
haa,hallway,mic134,simplevit,0.0244898,0.58457,4.14209
haa,hallway,mic135,simplevit,0.0193197,0.231618,2.24112
haa,hallway,mic136,simplevit,0.012517,0.455909,2.5641
haa,hallway,mic138,simplevit,0.0759184,0.572429,3.99006
haa,hallway,mic139,simplevit,0.0389116,0.77315,1.94373
haa,hallway,mic140,simplevit,0.0794558,0.709469,2.56648
haa,hallway,mic142,simplevit,0.0165986,0.393225,1.72693
haa,hallway,mic143,simplevit,0.0293878,0.437108,3.60419
haa,hallway,mic144,simplevit,0.0138776,0.0867894,3.62942
haa,hallway,mic146,simplevit,0.0359184,0.352308,4.55639
haa,hallway,mic147,simplevit,0.00653061,0.0700983,2.93923
haa,hallway,mic150,simplevit,0.129524,1.20623,6.76074
haa,hallway,mic151,simplevit,0.0253061,0.197697,0.995962
haa,hallway,mic152,simplevit,0.0419048,0.42197,4.26026
haa,hallway,mic154,simplevit,0.0702041,0.989039,0.0544811
haa,hallway,mic155,simplevit,0.0179592,0.444774,1.3601
haa,hallway,mic156,simplevit,0.0527891,0.156823,3.80637
haa,hallway,mic158,simplevit,0.0854422,0.387368,1.75184
haa,hallway,mic159,simplevit,0.0457143,0.227598,1.98684
haa,hallway,mic160,simplevit,0.0234014,0.304907,1.91895
haa,hallway,mic162,simplevit,0.0887075,1.2436,4.35792
haa,hallway,mic163,simplevit,0.0919728,0.384774,4.60023
haa,hallway,mic164,simplevit,0.0957823,1.15158,5.27526
